date,destination,bookings,searches,cancellations,adr,room_nights
2023-08-12,FRA,692,1025,79,83.06,1892.15
2023-08-13,FRA,610,922,70,90.33,1548.54
2023-08-14,FRA,602,1169,68,83.86,1578.03
2023-08-15,FRA,664,1115,72,86.47,1745.94
2023-08-16,FRA,580,1085,59,89.18,1651.09
2023-08-17,FRA,585,833,60,88.87,1719.43
2023-08-18,FRA,525,870,59,82.92,1405.3
2023-08-19,FRA,524,902,54,84.53,1566.15
2023-08-20,FRA,596,887,65,87.89,1490.14
2023-08-21,FRA,596,997,60,86.94,1576.67
2023-08-22,FRA,592,1069,65,89.25,1527.58
2023-08-23,FRA,531,760,59,86.57,1454.68
2023-08-24,FRA,552,931,67,88.1,1608.34
2023-08-25,FRA,500,983,58,82.71,1369.87
2023-08-26,FRA,735,1341,86,82.8,1936.02
2023-08-27,FRA,680,1078,79,86.39,2018.88
2023-08-28,FRA,572,790,69,85.29,1618.69
2023-08-29,FRA,409,666,45,86.27,1087.77
2023-08-30,FRA,537,1029,61,85.35,1464.58
2023-08-31,FRA,513,933,55,84.92,1403.5
2023-09-01,FRA,543,956,62,89.68,1363.42
2023-09-02,FRA,742,1254,90,83.67,2224.82
2023-09-03,FRA,694,1044,70,91.03,2078.02
2023-09-04,FRA,512,816,63,90.63,1309.68
2023-09-05,FRA,665,958,80,84.4,1685.22
2023-09-06,FRA,609,1155,60,89.4,1722.1
2023-09-07,FRA,568,1048,56,89.48,1672.74
2023-09-08,FRA,594,1151,60,88.9,1559.13
2023-09-09,FRA,631,860,67,88.16,1608.06
2023-09-10,FRA,818,1208,96,84.82,2193.12
2023-09-11,FRA,616,1067,70,89.95,1699.05
2023-09-12,FRA,693,1390,82,88.63,1771.71
2023-09-13,FRA,588,926,69,83.81,1556.23
2023-09-14,FRA,587,911,69,87.25,1633.92
2023-09-15,FRA,476,935,47,90.17,1342.5
2023-09-16,FRA,628,1108,65,88.21,1724.42
2023-09-17,FRA,763,1171,85,83.26,2046.27
2023-09-18,FRA,608,939,64,90.03,1771.85
2023-09-19,FRA,505,991,56,90.22,1400.6
2023-09-20,FRA,622,1158,69,85.44,1563.54
2023-09-21,FRA,736,1310,78,89.76,2065.53
2023-09-22,FRA,509,817,57,88.41,1468.88
2023-09-23,FRA,652,1305,77,87.35,1745.58
2023-09-24,FRA,634,1160,69,83.49,1705.2
2023-09-25,FRA,587,849,70,88.01,1663.58
2023-09-26,FRA,536,716,54,85.08,1563.38
2023-09-27,FRA,516,778,56,89.38,1530.42
2023-09-28,FRA,489,841,60,87.4,1314.79
2023-09-29,FRA,551,1038,64,88.95,1460.78
2023-09-30,FRA,880,1510,101,85.68,2370.5
2023-10-01,FRA,790,1479,80,87.58,2112.68
2023-10-02,FRA,589,948,62,85.22,1636.13
2023-10-03,FRA,552,814,57,90.32,1635.08
2023-10-04,FRA,561,1074,60,84.29,1660.37
2023-10-05,FRA,487,667,58,84.97,1380.27
2023-10-06,FRA,705,989,78,89.68,1922.6
2023-10-07,FRA,1151,2128,126,84.33,2971.88
2023-10-08,FRA,1090,1534,130,83.71,3127.04
2023-10-09,FRA,1284,2388,133,82.72,3248.3
2023-10-10,FRA,874,1655,104,85.32,2506.25
2023-10-11,FRA,1037,1687,114,83.24,2864.88
2023-10-12,FRA,1039,1551,116,89.02,2838.52
2023-10-13,FRA,1130,1937,113,84.36,3102.19
2023-10-14,FRA,1082,1730,110,90.87,2745.76
2023-10-15,FRA,1118,1765,118,85.17,2952.98
2023-10-16,FRA,885,1678,104,82.95,2549.36
2023-10-17,FRA,1163,2196,139,89.25,2922.28
2023-10-18,FRA,1032,1787,125,82.74,2635.67
2023-10-19,FRA,917,1543,98,89.77,2339.98
2023-10-20,FRA,957,1597,96,88.51,2398.97
2023-10-21,FRA,964,1725,113,91.23,2639.12
2023-10-22,FRA,1001,1561,101,90.05,2730.59
2023-10-23,FRA,1039,1668,123,83.98,2996.48
2023-10-24,FRA,959,1850,106,83.28,2515.83
2023-10-25,FRA,1055,1528,112,88.64,3051.74
2023-10-26,FRA,787,1347,89,83.0,2129.15
2023-10-27,FRA,768,1100,91,90.7,2091.84
2023-10-28,FRA,1002,1374,111,82.73,2939.35
2023-10-29,FRA,1083,1808,124,85.24,2978.02
2023-10-30,FRA,777,1251,79,83.15,1964.12
2023-10-31,FRA,1118,2011,126,85.25,2910.77
2023-11-01,FRA,700,1394,81,86.52,1925.07
2023-11-02,FRA,875,1371,108,88.62,2412.58
2023-11-03,FRA,1016,1738,103,90.7,2702.05
2023-11-04,FRA,1029,1769,112,84.0,3027.6
2023-11-05,FRA,1121,1769,128,84.55,2964.51
2023-11-06,FRA,911,1525,95,83.05,2629.19
2023-11-07,FRA,743,1167,75,86.34,2037.24
2023-11-08,FRA,959,1351,111,90.19,2692.78
2023-11-09,FRA,738,1206,78,88.32,2075.93
2023-11-10,FRA,1001,1431,111,85.67,2740.86
2023-11-11,FRA,827,1514,101,90.16,2347.97
2023-11-12,FRA,1241,1667,143,86.01,3194.01
2023-11-13,FRA,902,1658,91,85.07,2466.4
2023-11-14,FRA,828,1382,83,91.02,2472.28
2023-11-15,FRA,968,1430,119,87.39,2785.59
2023-11-16,FRA,775,1341,94,87.59,2144.62
2023-11-17,FRA,1052,1955,125,83.58,3029.63
2023-11-18,FRA,838,1228,85,86.1,2363.58
2023-11-19,FRA,865,1590,103,83.99,2553.59
2023-11-20,FRA,848,1434,103,86.77,2347.1
2023-11-21,FRA,921,1288,93,86.86,2585.21
2023-11-22,FRA,882,1581,92,84.89,2243.01
2023-11-23,FRA,774,1106,94,84.75,2035.75
2023-11-24,FRA,943,1786,99,84.04,2643.29
2023-11-25,FRA,1085,1948,128,87.8,3110.1
2023-11-26,FRA,804,1328,95,89.26,2059.08
2023-11-27,FRA,1026,1818,116,84.45,2731.49
2023-11-28,FRA,959,1745,104,87.67,2399.33
2023-11-29,FRA,870,1438,95,90.03,2434.75
2023-11-30,FRA,734,1299,85,87.78,1857.18
2023-12-01,FRA,653,1054,79,87.27,1909.51
2023-12-02,FRA,783,1492,88,89.32,2193.21
2023-12-03,FRA,1010,1374,118,86.84,2982.56
2023-12-04,FRA,808,1348,81,89.14,2178.7
2023-12-05,FRA,766,1515,81,85.75,2201.34
2023-12-06,FRA,716,1041,76,90.28,2124.91
2023-12-07,FRA,849,1278,94,85.57,2506.95
2023-12-08,FRA,702,1350,80,84.26,1980.65
2023-12-09,FRA,674,1168,77,83.65,1990.14
2023-12-10,FRA,798,1240,87,84.35,2317.6
2023-12-11,FRA,727,1102,85,89.52,1881.06
2023-12-12,FRA,658,899,70,83.75,1747.44
2023-12-13,FRA,797,1168,86,90.83,2067.95
2023-12-14,FRA,821,1373,99,87.81,2385.92
2023-12-15,FRA,698,1198,77,88.8,2031.69
2023-12-16,FRA,990,1341,117,88.65,2858.02
2023-12-17,FRA,1036,1518,124,89.0,2997.94
2023-12-18,FRA,571,1128,63,85.01,1676.07
2023-12-19,FRA,802,1147,82,90.24,2342.64
2023-12-20,FRA,643,1148,77,90.78,1722.56
2023-12-21,FRA,805,1517,89,87.28,2024.28
2023-12-22,FRA,839,1168,96,87.36,2243.44
2023-12-23,FRA,796,1385,91,87.32,2225.03
2023-12-24,FRA,892,1281,106,90.96,2551.71
2023-12-25,FRA,871,1261,105,86.88,2534.72
2023-12-26,FRA,751,1099,91,90.16,2146.37
2023-12-27,FRA,827,1523,98,90.81,2253.61
2023-12-28,FRA,806,1543,97,83.88,2021.9
2023-12-29,FRA,771,1274,92,88.73,2197.27
2023-12-30,FRA,778,1197,84,90.8,2262.34
2023-12-31,FRA,932,1406,112,83.45,2656.27
2024-01-01,FRA,557,1054,67,87.14,1522.15
2024-01-02,FRA,503,790,50,84.78,1425.27
2024-01-03,FRA,547,794,66,86.36,1513.24
2024-01-04,FRA,525,832,63,84.45,1553.97
2024-01-05,FRA,659,1013,68,87.03,1733.36
2024-01-06,FRA,613,1076,68,83.76,1611.47
2024-01-07,FRA,713,1206,75,86.81,2132.26
2024-01-08,FRA,722,1120,83,87.17,2081.0
2024-01-09,FRA,700,1046,85,89.26,1824.03
2024-01-10,FRA,542,1010,54,90.1,1420.16
2024-01-11,FRA,597,952,67,90.87,1617.27
2024-01-12,FRA,603,1206,69,87.63,1741.17
2024-01-13,FRA,747,1365,82,86.32,1938.72
2024-01-14,FRA,749,1213,79,90.09,1986.82
2024-01-15,FRA,597,891,67,83.6,1583.65
2024-01-16,FRA,597,1149,69,87.66,1694.23
2024-01-17,FRA,622,1237,74,88.7,1654.23
2024-01-18,FRA,472,676,56,85.69,1308.84
2024-01-19,FRA,728,1225,90,83.32,1892.5
2024-01-20,FRA,630,1266,75,83.76,1576.0
2024-01-21,FRA,603,1034,68,89.2,1749.07
2024-01-22,FRA,624,1096,71,90.93,1868.11
2024-01-23,FRA,586,957,63,90.69,1659.89
2024-01-24,FRA,576,780,70,87.19,1536.22
2024-01-25,FRA,684,1173,77,85.54,1853.07
2024-01-26,FRA,588,1153,72,86.25,1653.59
2024-01-27,FRA,717,1185,82,84.81,2137.72
2024-01-28,FRA,618,1051,71,87.94,1828.22
2024-01-29,FRA,514,866,61,85.53,1417.71
2024-01-30,FRA,661,1030,72,86.36,1741.84
2024-01-31,FRA,638,888,64,87.07,1899.66
2024-02-01,FRA,405,564,50,82.88,1082.27
2024-02-02,FRA,426,743,47,85.81,1109.87
2024-02-03,FRA,568,827,67,89.0,1691.87
2024-02-04,FRA,589,1070,70,89.51,1668.66
2024-02-05,FRA,502,753,50,87.69,1352.67
2024-02-06,FRA,494,716,56,91.04,1338.88
2024-02-07,FRA,398,779,46,84.04,1098.13
2024-02-08,FRA,442,876,46,89.21,1172.24
2024-02-09,FRA,361,590,40,83.25,969.22
2024-02-10,FRA,524,804,56,83.91,1319.78
2024-02-11,FRA,569,995,65,91.26,1520.25
2024-02-12,FRA,489,668,60,89.49,1224.66
2024-02-13,FRA,366,731,40,89.67,1031.44
2024-02-14,FRA,554,981,57,88.23,1426.28
2024-02-15,FRA,497,837,51,84.72,1444.02
2024-02-16,FRA,475,822,53,90.16,1308.02
2024-02-17,FRA,626,881,65,87.55,1785.55
2024-02-18,FRA,414,699,49,84.41,1221.52
2024-02-19,FRA,531,760,65,91.16,1362.02
2024-02-20,FRA,438,651,50,83.63,1260.64
2024-02-21,FRA,419,758,42,88.84,1070.78
2024-02-22,FRA,521,729,56,84.71,1513.22
2024-02-23,FRA,577,813,67,91.25,1641.2
2024-02-24,FRA,499,911,56,82.74,1312.36
2024-02-25,FRA,606,1038,74,90.21,1682.6
2024-02-26,FRA,469,897,56,89.43,1355.04
2024-02-27,FRA,570,976,68,88.39,1555.56
2024-02-28,FRA,495,980,52,85.81,1375.4
2024-02-29,FRA,422,807,49,88.01,1233.63
2024-03-01,FRA,307,614,36,88.33,789.2
2024-03-02,FRA,526,714,53,84.51,1400.36
2024-03-03,FRA,445,667,46,85.42,1186.36
2024-03-04,FRA,486,966,55,83.74,1386.72
2024-03-05,FRA,458,743,47,89.89,1287.61
2024-03-06,FRA,304,551,34,84.92,832.64
2024-03-07,FRA,405,753,48,83.76,1203.57
2024-03-08,FRA,359,720,41,87.53,1073.42
2024-03-09,FRA,369,641,43,89.52,1091.7
2024-03-10,FRA,400,608,43,85.63,1122.59
2024-03-11,FRA,430,794,53,84.12,1172.9
2024-03-12,FRA,351,629,38,89.56,963.99
2024-03-13,FRA,428,712,51,85.64,1176.51
2024-03-14,FRA,347,527,37,84.04,886.64
2024-03-15,FRA,340,653,39,90.22,922.6
2024-03-16,FRA,337,601,40,91.13,899.9
2024-03-17,FRA,471,633,53,84.88,1196.54
2024-03-18,FRA,300,505,30,83.44,757.31
2024-03-19,FRA,336,478,37,90.49,921.95
2024-03-20,FRA,400,643,40,84.31,1119.9
2024-03-21,FRA,323,505,40,88.97,818.68
2024-03-22,FRA,371,646,42,87.4,943.91
2024-03-23,FRA,510,993,62,87.99,1466.71
2024-03-24,FRA,392,695,40,90.95,1087.2
2024-03-25,FRA,393,556,44,86.77,1156.29
2024-03-26,FRA,417,615,42,84.54,1206.74
2024-03-27,FRA,350,652,37,90.4,938.31
2024-03-28,FRA,354,554,40,87.3,1059.31
2024-03-29,FRA,408,756,47,86.82,1179.83
2024-03-30,FRA,552,1082,57,88.34,1616.39
2024-03-31,FRA,398,760,42,87.63,1125.2
2024-04-01,FRA,414,599,49,85.6,1072.02
2024-04-02,FRA,308,606,34,91.05,889.33
2024-04-03,FRA,396,531,41,84.86,1063.53
2024-04-04,FRA,366,512,37,89.83,1065.55
2024-04-05,FRA,226,404,25,90.87,640.18
2024-04-06,FRA,292,389,30,88.84,764.29
2024-04-07,FRA,301,599,34,89.14,874.98
2024-04-08,FRA,275,424,29,89.15,753.87
2024-04-09,FRA,256,399,32,84.62,693.06
2024-04-10,FRA,225,416,25,88.15,631.9
2024-04-11,FRA,215,316,23,88.67,559.81
2024-04-12,FRA,228,332,27,88.72,654.68
2024-04-13,FRA,295,405,36,83.56,866.95
2024-04-14,FRA,337,600,39,86.95,863.96
2024-04-15,FRA,279,548,29,84.56,832.82
2024-04-16,FRA,318,466,39,85.24,862.87
2024-04-17,FRA,249,476,25,82.74,669.62
2024-04-18,FRA,271,459,32,87.46,753.81
2024-04-19,FRA,236,403,28,82.65,599.84
2024-04-20,FRA,355,505,39,90.8,901.04
2024-04-21,FRA,307,532,31,90.24,799.76
2024-04-22,FRA,240,344,26,86.27,675.44
2024-04-23,FRA,225,301,23,83.99,672.92
2024-04-24,FRA,265,438,32,87.71,725.1
2024-04-25,FRA,308,557,31,82.83,811.96
2024-04-26,FRA,233,435,26,85.89,636.63
2024-04-27,FRA,267,450,30,90.18,694.9
2024-04-28,FRA,329,492,38,84.6,851.06
2024-04-29,FRA,276,377,29,83.62,752.47
2024-04-30,FRA,284,432,35,83.89,771.53
2024-05-01,FRA,262,405,27,82.78,676.24
2024-05-02,FRA,253,451,29,82.89,661.42
2024-05-03,FRA,233,379,24,86.06,695.27
2024-05-04,FRA,347,603,37,87.96,975.2
2024-05-05,FRA,285,481,33,83.26,739.6
2024-05-06,FRA,282,428,33,87.42,769.72
2024-05-07,FRA,328,460,35,89.51,888.49
2024-05-08,FRA,355,605,42,88.35,909.43
2024-05-09,FRA,295,569,34,87.58,740.68
2024-05-10,FRA,303,419,31,89.64,838.02
2024-05-11,FRA,365,495,39,90.67,1062.38
2024-05-12,FRA,341,594,34,84.55,860.64
2024-05-13,FRA,304,502,32,83.82,845.48
2024-05-14,FRA,230,373,23,87.69,629.49
2024-05-15,FRA,319,624,35,88.15,845.57
2024-05-16,FRA,291,436,35,90.53,754.17
2024-05-17,FRA,366,501,43,88.2,1063.12
2024-05-18,FRA,369,640,37,88.58,1061.39
2024-05-19,FRA,294,584,35,83.06,846.68
2024-05-20,FRA,345,637,35,83.47,947.29
2024-05-21,FRA,225,375,25,83.39,661.32
2024-05-22,FRA,253,338,26,89.85,720.92
2024-05-23,FRA,340,657,39,88.94,1012.61
2024-05-24,FRA,284,570,34,89.76,800.76
2024-05-25,FRA,322,605,34,86.19,873.06
2024-05-26,FRA,381,737,47,90.72,1030.71
2024-05-27,FRA,249,343,29,85.66,625.37
2024-05-28,FRA,342,526,35,90.5,1016.11
2024-05-29,FRA,294,486,34,90.9,739.09
2024-05-30,FRA,342,621,35,86.06,935.08
2024-05-31,FRA,279,433,30,91.06,704.02
2024-06-01,FRA,357,674,40,84.34,968.63
2024-06-02,FRA,453,726,55,86.21,1358.55
2024-06-03,FRA,334,628,37,85.65,876.14
2024-06-04,FRA,378,536,42,84.52,1008.8
2024-06-05,FRA,365,674,41,83.05,1051.96
2024-06-06,FRA,407,543,41,85.98,1083.69
2024-06-07,FRA,296,443,36,91.02,850.03
2024-06-08,FRA,530,1006,58,87.19,1416.69
2024-06-09,FRA,351,605,39,84.12,953.13
2024-06-10,FRA,419,809,49,87.79,1064.55
2024-06-11,FRA,411,628,50,91.07,1225.5
2024-06-12,FRA,448,686,52,88.88,1318.06
2024-06-13,FRA,312,565,38,83.18,849.03
2024-06-14,FRA,405,760,43,84.69,1180.06
2024-06-15,FRA,368,637,40,87.12,1073.9
2024-06-16,FRA,399,546,40,90.64,1140.38
2024-06-17,FRA,341,525,35,83.56,946.33
2024-06-18,FRA,444,660,50,88.85,1328.32
2024-06-19,FRA,423,819,44,85.17,1203.03
2024-06-20,FRA,314,603,34,85.45,813.27
2024-06-21,FRA,337,489,35,87.94,916.67
2024-06-22,FRA,374,724,38,83.1,1120.59
2024-06-23,FRA,408,740,43,86.48,1098.78
2024-06-24,FRA,378,749,40,82.88,1059.02
2024-06-25,FRA,370,557,42,86.6,1067.15
2024-06-26,FRA,311,539,33,82.84,875.18
2024-06-27,FRA,427,815,49,84.67,1225.52
2024-06-28,FRA,355,528,42,86.7,1005.81
2024-06-29,FRA,388,631,40,90.66,1085.47
2024-06-30,FRA,376,604,41,83.9,1101.33
2024-07-01,FRA,403,671,43,86.65,1153.74
2024-07-02,FRA,499,986,53,89.41,1442.96
2024-07-03,FRA,480,730,54,85.79,1292.39
2024-07-04,FRA,499,750,57,86.76,1263.38
2024-07-05,FRA,501,998,60,84.76,1396.72
2024-07-06,FRA,498,889,52,84.02,1250.29
2024-07-07,FRA,613,846,62,90.85,1722.06
2024-07-08,FRA,376,618,39,84.73,942.21
2024-07-09,FRA,344,590,35,82.74,877.8
2024-07-10,FRA,371,629,38,83.03,1071.63
2024-07-11,FRA,479,716,48,82.97,1299.07
2024-07-12,FRA,482,767,53,84.14,1397.28
2024-07-13,FRA,529,931,57,82.85,1384.77
2024-07-14,FRA,440,813,44,87.89,1116.96
2024-07-15,FRA,408,560,47,87.49,1221.47
2024-07-16,FRA,523,980,63,88.69,1506.85
2024-07-17,FRA,387,757,45,90.89,993.27
2024-07-18,FRA,486,872,50,88.12,1379.26
2024-07-19,FRA,518,837,55,90.11,1407.25
2024-07-20,FRA,551,850,68,84.14,1411.15
2024-07-21,FRA,605,830,60,87.71,1678.56
2024-07-22,FRA,355,581,40,87.27,969.17
2024-07-23,FRA,480,962,59,87.39,1263.77
2024-07-24,FRA,365,494,44,90.86,1030.21
2024-07-25,FRA,478,908,58,90.43,1265.23
2024-07-26,FRA,519,818,59,85.91,1462.13
2024-07-27,FRA,441,633,53,89.16,1152.66
2024-07-28,FRA,449,729,47,90.29,1244.71
2024-07-29,FRA,474,673,57,89.63,1347.84
2024-07-30,FRA,345,499,36,88.01,876.36
2024-07-31,FRA,410,571,44,85.04,1030.96
2024-08-01,FRA,565,868,66,86.98,1488.5
2024-08-02,FRA,564,1028,58,82.68,1483.32
2024-08-03,FRA,609,856,67,83.91,1666.51
2024-08-04,FRA,677,1018,71,91.28,1891.75
2024-08-05,FRA,552,852,57,84.42,1537.48
2024-08-06,FRA,489,846,58,89.97,1385.3
2024-08-07,FRA,441,883,54,89.93,1134.34
2024-08-08,FRA,443,679,47,83.88,1157.27
2024-08-09,FRA,572,876,64,85.24,1702.67
2024-08-10,FRA,587,801,58,86.38,1566.81
2024-08-11,FRA,728,1057,77,84.92,2149.32
2024-08-12,FRA,568,799,68,87.36,1640.34
2024-08-13,FRA,518,846,58,88.11,1395.85
2024-08-14,FRA,532,795,65,83.64,1406.48
2024-08-15,FRA,647,1122,66,86.11,1770.74
2024-08-16,FRA,479,937,57,88.39,1222.46
2024-08-17,FRA,572,948,66,86.66,1598.17
2024-08-18,FRA,566,774,60,86.55,1472.31
2024-08-19,FRA,539,872,64,85.82,1414.58
2024-08-20,FRA,497,673,51,86.95,1282.76
2024-08-21,FRA,611,980,62,90.42,1647.43
2024-08-22,FRA,509,960,57,84.82,1485.27
2024-08-23,FRA,538,787,66,89.57,1361.92
2024-08-24,FRA,628,849,75,88.23,1881.08
2024-08-25,FRA,594,1106,65,90.35,1605.58
2024-08-26,FRA,567,1127,66,84.64,1457.84
2024-08-27,FRA,496,952,52,88.06,1487.12
2024-08-28,FRA,559,836,62,83.6,1450.01
2024-08-29,FRA,691,1303,72,86.16,2066.63
2024-08-30,FRA,523,735,63,82.91,1550.87
2024-08-31,FRA,658,914,81,82.72,1962.46
2024-09-01,FRA,647,904,77,89.96,1757.09
2024-09-02,FRA,565,929,61,89.22,1607.47
2024-09-03,FRA,715,1099,84,89.93,1867.1
2024-09-04,FRA,712,1332,81,91.29,2092.57
2024-09-05,FRA,526,844,57,83.46,1507.37
2024-09-06,FRA,662,1160,66,83.07,1765.92
2024-09-07,FRA,751,1108,79,83.55,1920.44
2024-09-08,FRA,608,1006,69,84.82,1676.67
2024-09-09,FRA,552,1016,60,90.92,1399.01
2024-09-10,FRA,524,851,63,86.73,1443.66
2024-09-11,FRA,605,1096,71,89.51,1671.37
2024-09-12,FRA,698,968,72,88.84,1971.2
2024-09-13,FRA,689,1026,75,83.81,1932.86
2024-09-14,FRA,733,1044,82,85.33,2146.61
2024-09-15,FRA,607,937,61,86.89,1680.73
2024-09-16,FRA,578,1047,62,83.73,1578.86
2024-09-17,FRA,518,770,56,87.4,1321.35
2024-09-18,FRA,677,900,68,86.41,1717.49
2024-09-19,FRA,469,708,47,84.33,1324.52
2024-09-20,FRA,613,1038,74,88.71,1793.79
2024-09-21,FRA,793,1130,93,88.61,2101.65
2024-09-22,FRA,716,1312,81,91.25,1855.41
2024-09-23,FRA,715,1256,81,85.85,1945.43
2024-09-24,FRA,759,1138,85,89.46,2176.99
2024-09-25,FRA,619,1004,63,90.34,1672.09
2024-09-26,FRA,650,1281,65,85.14,1673.82
2024-09-27,FRA,630,906,75,84.9,1739.64
2024-09-28,FRA,576,1111,70,86.49,1570.1
2024-09-29,FRA,636,1015,65,90.01,1601.83
2024-09-30,FRA,525,943,55,85.86,1549.14
2024-10-01,FRA,684,1192,82,86.39,2045.52
2024-10-02,FRA,680,1237,74,89.16,1860.95
2024-10-03,FRA,563,1023,60,90.21,1668.89
2024-10-04,FRA,690,1034,71,88.62,1944.87
2024-10-05,FRA,820,1440,98,83.77,2167.56
2024-10-06,FRA,709,1139,80,89.01,1971.55
2024-10-07,FRA,643,944,70,90.32,1634.87
2024-10-08,FRA,815,1351,88,89.19,2292.51
2024-10-09,FRA,731,1272,74,89.95,1927.81
2024-10-10,FRA,755,1334,92,90.7,2135.58
2024-10-11,FRA,466,693,51,89.55,1302.95
2024-10-12,FRA,611,846,74,83.11,1668.84
2024-10-13,FRA,711,1265,72,83.09,1808.49
2024-10-14,FRA,496,708,61,83.25,1471.15
2024-10-15,FRA,547,859,57,82.68,1572.48
2024-10-16,FRA,700,1394,81,85.49,1801.92
2024-10-17,FRA,697,1215,73,86.07,1908.7
2024-10-18,FRA,573,909,59,87.86,1503.45
2024-10-19,FRA,561,858,62,89.58,1507.14
2024-10-20,FRA,664,1054,71,83.83,1744.17
2024-10-21,FRA,549,862,58,84.68,1466.8
2024-10-22,FRA,678,1258,75,86.98,1798.6
2024-10-23,FRA,690,953,69,89.78,1807.93
2024-10-24,FRA,633,896,69,88.81,1614.99
2024-10-25,FRA,665,1059,69,87.14,1868.19
2024-10-26,FRA,648,857,66,88.34,1707.75
2024-10-27,FRA,687,1045,72,86.99,1833.13
2024-10-28,FRA,638,1036,69,84.8,1686.03
2024-10-29,FRA,760,1452,79,87.63,1958.46
2024-10-30,FRA,666,1273,77,89.9,1724.7
2024-10-31,FRA,604,993,64,88.6,1675.04
2024-11-01,FRA,575,1020,61,87.85,1720.46
2024-11-02,FRA,792,1200,88,89.76,2107.97
2024-11-03,FRA,675,1158,67,89.92,1789.82
2024-11-04,FRA,491,779,49,82.75,1421.02
2024-11-05,FRA,660,1091,76,83.47,1712.86
2024-11-06,FRA,555,872,67,85.12,1506.09
2024-11-07,FRA,704,1362,74,90.54,1815.4
2024-11-08,FRA,588,1059,62,88.84,1481.57
2024-11-09,FRA,683,1301,70,84.82,1857.42
2024-11-10,FRA,680,1174,69,84.16,1753.71
2024-11-11,FRA,621,1214,69,89.94,1627.12
2024-11-12,FRA,639,959,73,90.63,1706.94
2024-11-13,FRA,596,963,64,90.34,1530.96
2024-11-14,FRA,694,1231,80,82.67,1998.77
2024-11-15,FRA,542,838,66,82.69,1619.06
2024-11-16,FRA,694,1164,81,87.14,1826.23
2024-11-17,FRA,623,1220,71,88.2,1601.26
2024-11-18,FRA,465,880,50,83.23,1183.43
2024-11-19,FRA,557,920,64,88.95,1589.54
2024-11-20,FRA,712,1397,73,87.65,2092.83
2024-11-21,FRA,552,952,64,88.95,1420.73
2024-11-22,FRA,581,918,68,84.25,1496.93
2024-11-23,FRA,762,1276,87,90.04,2184.98
2024-11-24,FRA,733,1271,88,90.04,2014.41
2024-11-25,FRA,686,1356,72,90.37,1884.22
2024-11-26,FRA,605,1171,63,85.65,1579.24
2024-11-27,FRA,671,1305,70,83.19,1818.04
2024-11-28,FRA,542,791,54,84.09,1552.82
2024-11-29,FRA,463,748,54,87.28,1284.18
2024-11-30,FRA,564,835,58,88.8,1648.88
2024-12-01,FRA,513,732,63,84.51,1459.48
2024-12-02,FRA,545,975,65,82.85,1498.82
2024-12-03,FRA,640,1081,73,83.77,1831.53
2024-12-04,FRA,421,788,50,87.57,1085.72
2024-12-05,FRA,522,829,57,90.73,1501.14
2024-12-06,FRA,409,590,42,85.94,1202.97
2024-12-07,FRA,472,715,52,83.24,1311.34
2024-12-08,FRA,549,869,64,85.97,1404.1
2024-12-09,FRA,672,1155,81,90.41,1864.41
2024-12-10,FRA,675,1044,79,89.8,1937.72
2024-12-11,FRA,478,848,58,91.16,1206.68
2024-12-12,FRA,551,846,62,86.62,1632.22
2024-12-13,FRA,487,752,52,83.13,1412.66
2024-12-14,FRA,715,1080,80,84.05,1978.0
2024-12-15,FRA,603,834,70,87.15,1622.07
2024-12-16,FRA,472,889,55,86.7,1181.63
2024-12-17,FRA,527,876,56,83.24,1546.7
2024-12-18,FRA,526,915,62,88.33,1532.98
2024-12-19,FRA,401,594,48,83.76,1126.73
2024-12-20,FRA,604,932,65,89.38,1708.75
2024-12-21,FRA,735,1124,75,84.74,2002.53
2024-12-22,FRA,567,970,67,85.76,1490.3
2024-12-23,FRA,645,916,69,91.11,1835.29
2024-12-24,FRA,629,884,69,89.0,1619.92
2024-12-25,FRA,556,777,61,85.32,1516.66
2024-12-26,FRA,450,801,49,90.23,1199.33
2024-12-27,FRA,478,796,56,87.54,1284.13
2024-12-28,FRA,741,1092,90,90.28,2100.56
2024-12-29,FRA,593,1106,59,88.58,1773.08
2024-12-30,FRA,601,1076,73,85.35,1636.72
2024-12-31,FRA,594,1042,64,86.27,1559.02
2022-01-01,DEU,422,763,42,185.72,1167.38
2022-01-02,DEU,421,710,51,180.85,1072.55
2022-01-03,DEU,410,729,50,189.61,1152.54
2022-01-04,DEU,317,524,34,179.19,907.79
2022-01-05,DEU,361,516,37,180.35,912.92
2022-01-06,DEU,423,756,52,172.98,1252.2
2022-01-07,DEU,426,819,49,173.53,1257.83
2022-01-08,DEU,408,821,49,182.54,1086.55
2022-01-09,DEU,353,528,40,177.76,955.23
2022-01-10,DEU,404,759,48,186.29,1070.15
2022-01-11,DEU,346,600,35,183.25,1006.22
2022-01-12,DEU,419,737,46,191.02,1144.02
2022-01-13,DEU,323,537,34,175.22,831.43
2022-01-14,DEU,410,579,45,188.64,1039.05
2022-01-15,DEU,358,664,42,179.5,1003.16
2022-01-16,DEU,448,717,49,185.56,1238.63
2022-01-17,DEU,435,699,52,181.04,1219.66
2022-01-18,DEU,401,695,48,174.01,1035.53
2022-01-19,DEU,424,632,45,184.81,1157.93
2022-01-20,DEU,441,835,53,180.51,1242.06
2022-01-21,DEU,379,588,41,176.58,1087.75
2022-01-22,DEU,548,929,57,190.85,1469.65
2022-01-23,DEU,329,551,35,173.12,868.17
