date,origin_country,destination_id,visa_applications,visa_issued,visa_rejected,visa_type,processing_days
2025-10-21,AUS,LBN,757,741,16,Transit,24.4
2025-10-21,USA,TUR,474,451,23,Tourist,6.1
2025-10-21,NLD,EGY,366,282,84,Tourist,20.2
2025-10-21,IND,JOR,777,582,195,Transit,13.7
2025-10-21,AUS,UKR,91,78,13,Family,15.2
2025-10-22,USA,NLD,667,561,106,Family,24.1
2025-10-22,NLD,ROU,651,501,150,Family,18.7
2025-10-22,CHN,FRA,696,606,90,Family,19.7
2025-10-22,IND,POL,364,273,91,Business,20.3
2025-10-22,IND,DEU,392,353,39,Transit,10.0
2025-10-22,CAN,NLD,706,619,87,Transit,17.6
2025-10-22,IND,MDA,600,527,73,Family,15.7
2025-10-22,CAN,THA,631,473,158,Transit,24.6
2025-10-22,GBR,ISR,119,89,30,Tourist,8.5
2025-10-22,GBR,TUR,469,428,41,Family,24.6
2025-10-22,FRA,DEU,175,164,11,Tourist,22.7
2025-10-22,CHN,SAU,441,394,47,Business,27.4
2025-10-22,NLD,ISR,159,119,40,Family,10.9
2025-10-23,IND,GRC,307,280,27,Business,24.9
2025-10-23,CHN,USA,793,721,72,Tourist,5.0
2025-10-23,DEU,ESP,640,580,60,Tourist,22.9
2025-10-23,AUS,FRA,624,611,13,Transit,10.5
2025-10-24,CAN,USA,150,114,36,Transit,19.0
2025-10-24,NLD,POL,764,624,140,Family,6.7
2025-10-24,CHN,RUS,734,669,65,Business,21.5
2025-10-24,AUS,ISR,86,68,18,Business,9.5
2025-10-24,NLD,UKR,476,394,82,Family,23.7
2025-10-24,USA,ROU,344,335,9,Tourist,20.2
2025-10-24,NLD,UKR,769,745,24,Tourist,23.3
2025-10-24,AUS,POL,147,137,10,Family,20.0
2025-10-25,AUS,SAU,369,341,28,Transit,20.4
2025-10-25,GBR,UKR,589,482,107,Business,10.5
2025-10-25,JPN,GRC,213,181,32,Family,19.4
2025-10-25,NLD,RUS,464,374,90,Transit,8.7
2025-10-25,GBR,MDA,208,191,17,Business,8.2
2025-10-25,GBR,DEU,581,456,125,Family,12.6
2025-10-26,FRA,EGY,264,198,66,Family,7.6
2025-10-26,GBR,LBN,323,242,81,Business,17.8
2025-10-26,CHN,ISR,253,202,51,Transit,24.7
2025-10-26,DEU,ARE,40,31,9,Transit,26.9
2025-10-26,CAN,UKR,261,238,23,Tourist,16.6
2025-10-26,JPN,FRA,245,217,28,Tourist,18.7
2025-10-26,DEU,USA,772,712,60,Transit,13.3
2025-10-26,CHN,ROU,176,155,21,Tourist,24.9
2025-10-26,IND,ROU,61,50,11,Transit,14.7
2025-10-26,AUS,CYP,249,226,23,Tourist,9.5
2025-10-26,NLD,POL,153,147,6,Transit,12.6
2025-10-26,USA,TUR,49,36,13,Business,24.0
2025-10-27,AUS,ROU,83,79,4,Family,5.1
2025-10-27,JPN,SAU,267,223,44,Business,9.9
2025-10-27,IND,TUR,663,517,146,Family,22.8
2025-10-27,DEU,UKR,634,503,131,Tourist,5.0
2025-10-27,AUS,CYP,153,147,6,Transit,9.2
2025-10-28,AUS,ISR,68,58,10,Transit,16.1
2025-10-28,CAN,UKR,187,165,22,Transit,19.7
2025-10-28,IND,ROU,101,79,22,Family,16.4
2025-10-28,CAN,POL,657,596,61,Family,14.7
2025-10-28,FRA,POL,53,39,14,Transit,15.4
2025-10-28,IND,RUS,148,139,9,Tourist,5.4
2025-10-28,CAN,ESP,159,149,10,Transit,15.2
2025-10-28,CAN,SAU,656,564,92,Transit,26.0
2025-10-28,NLD,JOR,448,410,38,Transit,8.6
2025-10-28,GBR,TUR,571,543,28,Business,26.1
2025-10-28,JPN,CYP,391,335,56,Family,9.1
2025-10-28,JPN,GBR,726,594,132,Transit,19.7
2025-10-29,CHN,ISR,572,533,39,Tourist,4.3
2025-10-29,CHN,GBR,337,301,36,Transit,12.4
2025-10-29,IND,THA,610,547,63,Transit,18.1
2025-10-29,CHN,ARE,148,111,37,Transit,18.9
2025-10-29,USA,POL,718,701,17,Transit,5.2
2025-10-29,CAN,SAU,442,379,63,Business,24.5
2025-10-29,USA,TUR,668,654,14,Tourist,6.8
2025-10-29,USA,POL,139,116,23,Tourist,14.0
2025-10-29,AUS,THA,229,179,50,Transit,19.1
2025-10-29,USA,GBR,657,570,87,Family,5.6
2025-10-29,CHN,CYP,530,470,60,Transit,21.4
2025-10-29,IND,ITA,258,241,17,Family,11.7
2025-10-29,CAN,RUS,430,346,84,Family,25.3
2025-10-30,DEU,PRT,172,168,4,Transit,20.9
2025-10-30,JPN,FRA,280,210,70,Tourist,10.8
2025-10-30,FRA,CYP,706,632,74,Business,23.0
2025-10-30,CAN,ISR,530,455,75,Transit,11.8
2025-10-30,DEU,THA,503,416,87,Family,26.6
2025-10-30,JPN,GBR,216,199,17,Transit,3.0
2025-10-30,FRA,PRT,524,462,62,Family,15.7
2025-10-30,CHN,JOR,392,369,23,Transit,4.6
2025-10-31,DEU,PRT,253,236,17,Family,24.0
2025-10-31,IND,CYP,480,439,41,Family,14.0
2025-10-31,JPN,USA,587,541,46,Family,6.1
2025-10-31,CAN,LBN,658,529,129,Transit,12.7
2025-10-31,AUS,DEU,594,534,60,Tourist,9.2
2025-10-31,CAN,TUR,711,617,94,Business,4.6
2025-10-31,USA,RUS,213,172,41,Tourist,11.9
2025-10-31,FRA,UKR,632,609,23,Tourist,17.9
2025-10-31,JPN,ROU,636,549,87,Family,15.2
2025-10-31,CHN,ISR,483,452,31,Business,7.2
2025-10-31,USA,RUS,234,222,12,Transit,20.7
2025-10-31,DEU,TUR,442,407,35,Business,14.6
2025-11-01,USA,EGY,706,600,106,Business,9.4
2025-11-01,AUS,SAU,515,473,42,Family,9.2
2025-11-01,AUS,SAU,622,477,145,Family,6.4
2025-11-01,CHN,ARE,62,56,6,Transit,24.1
2025-11-01,FRA,CYP,479,361,118,Transit,8.0
2025-11-01,CHN,DEU,724,543,181,Family,26.1
2025-11-01,FRA,RUS,724,692,32,Tourist,3.9
2025-11-01,NLD,GBR,312,290,22,Transit,13.1
2025-11-01,USA,JOR,180,135,45,Family,21.2
2025-11-01,FRA,POL,165,161,4,Transit,17.7
2025-11-01,CAN,GRC,506,379,127,Business,14.5
2025-11-02,FRA,EGY,300,263,37,Transit,8.3
2025-11-02,CAN,ESP,48,42,6,Family,21.6
2025-11-02,AUS,ISR,141,130,11,Transit,19.6
2025-11-02,FRA,DEU,114,111,3,Family,26.5
2025-11-02,JPN,GRC,678,645,33,Tourist,17.0
2025-11-02,FRA,THA,735,714,21,Business,26.1
2025-11-02,JPN,ISR,260,214,46,Business,4.9
2025-11-02,AUS,MDA,48,41,7,Tourist,15.8
2025-11-02,CHN,FRA,633,536,97,Tourist,23.2
2025-11-03,GBR,PRT,670,524,146,Tourist,5.6
2025-11-03,JPN,LBN,387,290,97,Family,9.8
2025-11-03,CAN,PRT,58,53,5,Business,9.3
2025-11-04,CAN,JOR,642,620,22,Business,9.5
2025-11-04,NLD,EGY,334,296,38,Business,14.6
2025-11-04,FRA,ISR,418,313,105,Transit,5.3
2025-11-04,JPN,JOR,271,263,8,Tourist,15.4
2025-11-04,FRA,GBR,523,462,61,Family,23.9
2025-11-04,USA,EGY,370,322,48,Family,22.1
2025-11-04,JPN,PRT,171,155,16,Transit,23.5
2025-11-04,USA,SAU,71,55,16,Family,18.1
2025-11-04,USA,NLD,123,109,14,Transit,10.8
2025-11-04,FRA,LBN,301,236,65,Tourist,5.3
2025-11-05,DEU,RUS,314,305,9,Family,26.3
2025-11-05,CHN,DEU,201,185,16,Transit,14.9
2025-11-05,NLD,ROU,204,153,51,Tourist,15.0
2025-11-06,FRA,DEU,766,702,64,Transit,21.8
2025-11-06,FRA,FRA,115,91,24,Business,12.1
2025-11-06,NLD,ARE,257,207,50,Tourist,18.5
2025-11-06,FRA,ISR,480,431,49,Business,8.8
2025-11-06,DEU,ISR,479,391,88,Family,22.6
2025-11-06,DEU,CYP,520,390,130,Transit,10.7
2025-11-06,USA,TUR,783,587,196,Transit,10.3
2025-11-06,USA,EGY,446,363,83,Family,9.2
2025-11-06,GBR,GBR,130,97,33,Transit,20.4
2025-11-06,CAN,ITA,413,343,70,Business,27.2
2025-11-06,USA,FRA,175,152,23,Tourist,11.1
2025-11-06,IND,PRT,186,179,7,Transit,25.4
2025-11-06,DEU,ESP,412,371,41,Transit,17.5
2025-11-07,FRA,SAU,759,731,28,Family,17.7
2025-11-07,GBR,RUS,449,400,49,Business,20.1
2025-11-07,NLD,ESP,206,175,31,Tourist,20.5
2025-11-07,JPN,JOR,60,45,15,Business,17.0
2025-11-07,CHN,JOR,374,329,45,Tourist,6.2
2025-11-07,USA,MDA,241,191,50,Family,9.4
2025-11-07,AUS,GBR,782,685,97,Tourist,13.9
2025-11-07,DEU,POL,452,375,77,Transit,8.1
2025-11-07,NLD,DEU,429,381,48,Tourist,3.2
2025-11-07,JPN,GBR,768,717,51,Tourist,24.7
2025-11-08,DEU,ESP,791,621,170,Business,27.2
2025-11-08,DEU,SAU,353,264,89,Family,11.2
2025-11-08,FRA,USA,28,21,7,Tourist,7.9
2025-11-08,DEU,EGY,664,596,68,Business,6.0
2025-11-08,NLD,EGY,531,520,11,Family,26.2
2025-11-08,JPN,RUS,486,408,78,Family,10.8
2025-11-08,DEU,THA,234,222,12,Transit,9.4
2025-11-08,DEU,TUR,29,21,8,Transit,15.7
2025-11-09,DEU,JOR,707,530,177,Transit,26.7
2025-11-09,FRA,ITA,709,566,143,Business,20.9
2025-11-09,AUS,ESP,548,509,39,Family,12.5
2025-11-10,IND,JOR,522,508,14,Tourist,17.8
2025-11-10,NLD,NLD,36,27,9,Tourist,10.8
2025-11-10,CAN,ESP,158,133,25,Business,22.7
2025-11-10,JPN,THA,299,237,62,Transit,9.3
2025-11-10,CHN,FRA,399,348,51,Family,3.9
2025-11-10,IND,ROU,563,506,57,Transit,21.9
2025-11-10,GBR,ITA,758,674,84,Tourist,27.3
2025-11-10,USA,MDA,394,295,99,Business,25.3
2025-11-10,CHN,ITA,504,459,45,Transit,6.7
2025-11-10,GBR,TUR,192,144,48,Tourist,13.9
2025-11-10,GBR,DEU,341,324,17,Family,11.9
2025-11-10,NLD,ARE,242,207,35,Transit,16.2
2025-11-11,DEU,FRA,655,639,16,Family,22.8
2025-11-11,GBR,GBR,789,694,95,Tourist,24.4
2025-11-11,NLD,GBR,791,735,56,Transit,27.1
2025-11-11,CHN,JOR,136,112,24,Business,10.0
2025-11-11,FRA,RUS,531,491,40,Business,11.7
2025-11-11,GBR,PRT,634,539,95,Transit,11.9
2025-11-11,AUS,GBR,316,237,79,Transit,7.5
2025-11-11,IND,ROU,249,213,36,Family,13.9
2025-11-11,AUS,MDA,513,466,47,Transit,6.9
2025-11-11,NLD,UKR,34,28,6,Transit,11.3
2025-11-11,NLD,SAU,738,619,119,Transit,13.5
2025-11-12,DEU,ESP,403,326,77,Transit,4.6
2025-11-12,AUS,USA,410,376,34,Family,7.5
2025-11-12,AUS,GRC,20,19,1,Business,26.9
2025-11-12,DEU,LBN,456,342,114,Transit,26.8
2025-11-13,FRA,NLD,685,539,146,Transit,24.7
2025-11-13,JPN,ISR,546,481,65,Family,18.6
2025-11-13,USA,TUR,115,105,10,Transit,13.8
2025-11-13,IND,ROU,756,567,189,Business,8.6
2025-11-13,NLD,TUR,755,635,120,Business,14.7
2025-11-13,JPN,TUR,418,368,50,Family,28.0
2025-11-13,FRA,POL,258,209,49,Business,16.8
2025-11-13,CHN,TUR,250,187,63,Tourist,20.0
2025-11-13,NLD,ISR,517,421,96,Tourist,10.3
2025-11-13,USA,TUR,392,308,84,Transit,23.4
2025-11-13,CAN,FRA,199,172,27,Transit,23.4
2025-11-13,AUS,POL,726,544,182,Tourist,15.8
2025-11-14,DEU,POL,437,400,37,Tourist,4.8
2025-11-14,GBR,ROU,347,316,31,Business,19.9
2025-11-14,FRA,JOR,631,501,130,Transit,25.8
2025-11-14,AUS,JOR,702,526,176,Transit,15.7
2025-11-14,JPN,JOR,594,495,99,Business,9.9
2025-11-14,CHN,NLD,118,88,30,Tourist,11.8
2025-11-14,JPN,TUR,486,396,90,Transit,8.4
2025-11-14,CAN,ESP,510,453,57,Family,27.9
2025-11-14,CAN,POL,335,251,84,Business,21.8
2025-11-14,IND,TUR,145,125,20,Family,13.8
2025-11-14,GBR,SAU,41,33,8,Transit,25.6
2025-11-14,IND,CYP,41,30,11,Family,5.3
2025-11-15,AUS,ROU,418,384,34,Transit,5.6
2025-11-15,GBR,EGY,630,520,110,Business,9.7
2025-11-15,AUS,ESP,758,568,190,Business,26.8
2025-11-15,USA,USA,732,580,152,Transit,9.7
2025-11-15,DEU,ITA,537,526,11,Family,14.4
2025-11-15,FRA,ITA,460,435,25,Tourist,20.3
2025-11-15,USA,LBN,103,93,10,Family,24.2
2025-11-15,CHN,ARE,98,81,17,Family,9.6
2025-11-15,GBR,NLD,137,134,3,Tourist,16.7
2025-11-15,USA,FRA,262,235,27,Tourist,23.5
2025-11-15,IND,JOR,221,210,11,Business,6.8
2025-11-16,AUS,JOR,173,158,15,Transit,13.7
2025-11-16,CHN,ROU,444,333,111,Tourist,22.0
2025-11-16,USA,FRA,356,309,47,Family,10.9
2025-11-16,GBR,LBN,76,67,9,Business,27.7
2025-11-16,CHN,PRT,427,377,50,Transit,25.5
2025-11-17,USA,NLD,544,493,51,Family,22.2
2025-11-17,AUS,ESP,642,577,65,Family,6.1
2025-11-17,FRA,SAU,207,185,22,Family,18.4
2025-11-17,CHN,UKR,668,591,77,Tourist,21.3
2025-11-17,GBR,DEU,178,133,45,Business,7.3
2025-11-17,FRA,ARE,110,101,9,Family,10.5
2025-11-17,AUS,DEU,455,377,78,Business,3.8
2025-11-17,AUS,FRA,473,377,96,Tourist,3.9
2025-11-17,GBR,EGY,407,363,44,Family,11.2
2025-11-17,AUS,UKR,44,39,5,Business,13.2
2025-11-17,JPN,LBN,498,472,26,Transit,23.4
2025-11-17,FRA,ARE,330,312,18,Transit,5.3
2025-11-17,NLD,RUS,530,513,17,Transit,19.8
2025-11-18,GBR,DEU,380,285,95,Tourist,22.5
2025-11-18,JPN,POL,474,355,119,Family,15.4
2025-11-18,JPN,ARE,373,323,50,Tourist,26.1
2025-11-18,FRA,GRC,253,223,30,Business,5.9
2025-11-18,NLD,ISR,426,387,39,Transit,19.8
2025-11-18,DEU,DEU,625,468,157,Transit,18.6
2025-11-18,CHN,ESP,755,695,60,Tourist,15.3
2025-11-18,FRA,PRT,242,213,29,Family,26.7
2025-11-18,AUS,FRA,565,492,73,Family,8.1
2025-11-18,USA,GRC,505,436,69,Transit,20.7
2025-11-18,AUS,UKR,573,551,22,Tourist,26.1
2025-11-18,FRA,MDA,794,595,199,Business,23.9
2025-11-18,FRA,FRA,679,509,170,Family,10.7
2025-11-19,CAN,RUS,143,116,27,Family,27.4
2025-11-19,USA,ESP,304,248,56,Business,9.7
2025-11-19,CHN,EGY,738,672,66,Tourist,14.3
2025-11-19,USA,GBR,487,399,88,Business,12.7
2025-11-19,CAN,ARE,344,258,86,Family,17.9
2025-11-20,FRA,DEU,533,492,41,Business,12.5
2025-11-20,FRA,CYP,104,101,3,Family,18.1
2025-11-20,IND,NLD,436,385,51,Business,19.8
2025-11-20,USA,TUR,243,226,17,Family,9.3
2025-11-20,FRA,GBR,234,216,18,Family,19.5
2025-11-20,FRA,ESP,44,40,4,Tourist,6.5
2025-11-20,CHN,NLD,797,669,128,Tourist,9.5
2025-11-20,GBR,ISR,125,107,18,Family,22.0
2025-11-20,AUS,CYP,616,560,56,Tourist,18.8
2025-11-21,USA,GRC,70,66,4,Business,12.1
2025-11-21,IND,ITA,363,272,91,Business,20.0
2025-11-21,CAN,POL,23,17,6,Tourist,26.6
2025-11-21,FRA,GRC,269,258,11,Business,26.5
2025-11-22,GBR,GRC,292,252,40,Tourist,23.3
2025-11-22,NLD,GRC,311,237,74,Business,25.2
2025-11-22,CHN,RUS,33,31,2,Business,8.9
2025-11-22,FRA,THA,758,728,30,Transit,24.7
2025-11-22,CHN,USA,360,300,60,Transit,27.2
2025-11-22,FRA,POL,790,695,95,Tourist,20.6
2025-11-22,DEU,TUR,203,187,16,Tourist,27.3
2025-11-23,GBR,TUR,63,55,8,Transit,25.3
2025-11-23,NLD,RUS,730,678,52,Family,9.3
2025-11-23,CAN,USA,390,306,84,Family,23.4
2025-11-23,JPN,PRT,379,284,95,Business,12.6
2025-11-24,NLD,GBR,412,314,98,Tourist,21.6
2025-11-24,GBR,GRC,630,518,112,Transit,26.3
2025-11-24,IND,GRC,408,373,35,Tourist,14.5
2025-11-24,IND,PRT,85,78,7,Transit,19.1
2025-11-24,CHN,UKR,26,21,5,Business,16.5
2025-11-24,CHN,MDA,518,388,130,Transit,19.0
2025-11-24,AUS,RUS,305,285,20,Family,20.7
2025-11-25,GBR,POL,418,313,105,Transit,23.4
2025-11-25,FRA,ARE,540,525,15,Family,25.0
2025-11-25,USA,USA,306,274,32,Business,18.4
2025-11-25,AUS,MDA,196,189,7,Business,12.9
2025-11-25,NLD,GBR,522,446,76,Tourist,5.6
2025-11-25,CHN,GRC,777,732,45,Tourist,23.8
2025-11-25,CHN,TUR,203,152,51,Family,27.5
2025-11-25,USA,ROU,148,125,23,Family,9.1
2025-11-25,JPN,TUR,783,677,106,Transit,25.1
2025-11-25,GBR,ARE,472,362,110,Business,25.1
2025-11-26,CHN,THA,130,99,31,Family,25.4
2025-11-26,NLD,SAU,125,116,9,Business,14.3
2025-11-26,USA,GRC,753,661,92,Family,24.4
2025-11-26,AUS,ESP,244,230,14,Transit,13.4
2025-11-26,NLD,ISR,662,585,77,Business,4.9
2025-11-26,DEU,PRT,95,78,17,Tourist,15.2
2025-11-26,AUS,TUR,371,323,48,Family,20.1
2025-11-26,USA,EGY,177,152,25,Business,24.3
2025-11-27,NLD,ISR,534,486,48,Transit,13.0
2025-11-27,USA,JOR,161,133,28,Family,22.9
2025-11-27,GBR,USA,623,488,135,Business,25.0
2025-11-27,FRA,DEU,751,602,149,Transit,15.1
2025-11-28,AUS,POL,503,392,111,Business,19.5
2025-11-28,FRA,DEU,573,434,139,Business,14.6
2025-11-28,FRA,UKR,379,301,78,Business,12.6
2025-11-28,GBR,JOR,346,289,57,Tourist,3.1
2025-11-29,FRA,UKR,316,237,79,Tourist,22.1
2025-11-29,CHN,ROU,97,89,8,Family,14.4
2025-11-29,NLD,SAU,609,519,90,Tourist,27.1
2025-11-30,JPN,PRT,217,162,55,Tourist,15.7
2025-11-30,USA,JOR,616,462,154,Family,8.2
2025-11-30,CAN,UKR,308,239,69,Transit,4.2
2025-11-30,GBR,DEU,184,167,17,Transit,27.7
2025-12-01,NLD,DEU,146,123,23,Family,9.1
2025-12-01,FRA,PRT,269,263,6,Transit,26.5
2025-12-01,DEU,FRA,39,29,10,Business,15.4
2025-12-01,IND,NLD,20,15,5,Family,24.7
2025-12-01,DEU,EGY,652,554,98,Tourist,11.6
2025-12-01,DEU,MDA,746,559,187,Business,10.4
2025-12-01,NLD,RUS,748,721,27,Business,18.9
2025-12-01,CAN,ARE,692,610,82,Transit,12.0
2025-12-02,CAN,MDA,351,264,87,Tourist,13.7
2025-12-02,GBR,GBR,691,663,28,Family,6.8
2025-12-02,FRA,CYP,421,387,34,Tourist,19.2
2025-12-02,CHN,POL,360,343,17,Transit,19.6
2025-12-02,DEU,JOR,396,297,99,Tourist,13.6
2025-12-02,AUS,THA,183,168,15,Business,13.2
2025-12-02,NLD,USA,58,47,11,Family,18.7
2025-12-02,USA,TUR,307,260,47,Business,11.0
2025-12-02,IND,SAU,483,394,89,Business,22.6
2025-12-02,FRA,ITA,425,410,15,Family,16.5
2025-12-02,AUS,PRT,538,485,53,Business,4.1
2025-12-02,DEU,POL,58,43,15,Transit,25.3
2025-12-03,USA,EGY,581,459,122,Transit,9.9
2025-12-03,USA,JOR,240,194,46,Business,5.8
2025-12-03,DEU,ISR,270,227,43,Transit,14.8
2025-12-03,GBR,ESP,451,402,49,Family,19.9
2025-12-03,AUS,ESP,611,570,41,Transit,26.1
2025-12-03,CHN,UKR,205,175,30,Business,5.2
2025-12-03,GBR,JOR,742,717,25,Tourist,9.1
2025-12-03,FRA,FRA,100,97,3,Family,10.8
2025-12-03,GBR,NLD,101,88,13,Business,19.7
2025-12-03,DEU,JOR,230,191,39,Family,21.7
2025-12-03,GBR,TUR,640,616,24,Tourist,25.4
2025-12-03,CHN,MDA,798,745,53,Transit,15.3
2025-12-03,IND,ROU,593,564,29,Business,8.0
2025-12-04,NLD,ESP,488,366,122,Transit,5.9
2025-12-04,CHN,RUS,363,323,40,Tourist,22.7
2025-12-04,DEU,FRA,290,220,70,Transit,15.4
2025-12-04,IND,JOR,408,360,48,Transit,21.2
2025-12-04,JPN,ITA,75,70,5,Transit,16.0
2025-12-04,FRA,EGY,577,518,59,Family,8.4
2025-12-04,DEU,RUS,479,454,25,Tourist,15.0
2025-12-04,CHN,DEU,29,27,2,Transit,4.4
2025-12-04,IND,ISR,699,594,105,Tourist,6.4
2025-12-04,NLD,LBN,28,24,4,Transit,14.6
2025-12-04,AUS,GBR,665,591,74,Tourist,24.1
2025-12-05,USA,RUS,666,578,88,Business,9.1
2025-12-05,IND,ITA,709,652,57,Business,7.2
2025-12-05,AUS,NLD,197,188,9,Tourist,3.1
2025-12-06,JPN,THA,445,394,51,Transit,22.7
2025-12-06,FRA,EGY,775,694,81,Family,8.8
2025-12-06,JPN,PRT,601,542,59,Business,12.8
2025-12-06,FRA,ROU,714,685,29,Tourist,27.9
2025-12-06,DEU,DEU,251,223,28,Family,18.2
2025-12-06,USA,TUR,550,474,76,Family,4.6
2025-12-07,DEU,GRC,625,529,96,Tourist,12.2
2025-12-07,DEU,JOR,391,382,9,Business,24.0
2025-12-07,USA,UKR,576,500,76,Family,21.7
2025-12-07,AUS,ESP,300,259,41,Tourist,18.1
2025-12-07,FRA,EGY,507,477,30,Business,23.4
2025-12-07,CAN,DEU,750,706,44,Tourist,23.7
2025-12-07,IND,ROU,617,568,49,Tourist,3.3
2025-12-07,JPN,FRA,117,104,13,Tourist,3.4
2025-12-07,USA,ITA,382,323,59,Family,17.9
2025-12-08,CAN,SAU,64,48,16,Business,11.5
2025-12-08,FRA,GBR,249,244,5,Tourist,16.2
2025-12-08,IND,UKR,495,420,75,Family,22.5
2025-12-08,USA,EGY,282,211,71,Business,6.1
2025-12-08,IND,EGY,190,151,39,Transit,15.0
2025-12-08,DEU,PRT,184,138,46,Transit,20.4
2025-12-08,AUS,SAU,721,605,116,Transit,5.9
2025-12-08,IND,RUS,704,528,176,Business,11.1
2025-12-08,GBR,ARE,60,56,4,Transit,21.8
2025-12-08,DEU,TUR,585,527,58,Tourist,21.1
2025-12-08,DEU,NLD,720,551,169,Transit,13.2
2025-12-08,CHN,PRT,722,645,77,Family,26.3
2025-12-08,GBR,ITA,152,116,36,Family,27.1
2025-12-09,AUS,GBR,733,549,184,Business,7.3
2025-12-09,GBR,JOR,158,118,40,Family,23.9
2025-12-09,CAN,MDA,511,437,74,Tourist,6.4
2025-12-09,NLD,DEU,787,673,114,Tourist,15.6
2025-12-09,USA,RUS,497,412,85,Tourist,23.2
2025-12-10,USA,NLD,734,719,15,Family,4.7
2025-12-10,JPN,SAU,78,69,9,Business,11.8
2025-12-10,AUS,UKR,333,285,48,Family,8.1
2025-12-10,CHN,CYP,444,425,19,Transit,4.1
2025-12-10,DEU,ITA,316,244,72,Business,23.1
2025-12-10,GBR,LBN,39,32,7,Tourist,21.4
2025-12-10,IND,ROU,688,665,23,Business,21.4
2025-12-10,DEU,TUR,700,612,88,Business,11.5
2025-12-10,GBR,DEU,324,317,7,Transit,17.6
2025-12-10,NLD,GBR,111,89,22,Business,17.4
2025-12-10,JPN,NLD,648,586,62,Transit,7.8
2025-12-11,USA,ROU,152,139,13,Family,16.7
2025-12-11,AUS,USA,80,60,20,Family,10.9
2025-12-11,USA,USA,189,141,48,Tourist,18.1
2025-12-11,USA,UKR,297,257,40,Transit,22.9
2025-12-11,DEU,JOR,85,80,5,Tourist,17.3
2025-12-11,JPN,THA,301,246,55,Family,20.3
2025-12-11,JPN,PRT,613,526,87,Transit,18.7
2025-12-11,CAN,SAU,691,640,51,Transit,17.7
2025-12-11,NLD,CYP,582,436,146,Tourist,19.9
2025-12-12,AUS,ISR,452,382,70,Transit,12.2
2025-12-12,CHN,CYP,48,36,12,Family,10.6
2025-12-12,USA,ITA,136,111,25,Business,3.5
2025-12-12,IND,LBN,557,545,12,Family,25.4
2025-12-12,NLD,DEU,341,255,86,Transit,24.6
2025-12-12,CHN,FRA,543,425,118,Business,11.9
2025-12-12,GBR,ISR,295,235,60,Business,16.4
2025-12-12,DEU,RUS,372,336,36,Business,16.0
2025-12-12,NLD,ROU,426,319,107,Family,19.4
2025-12-12,JPN,LBN,162,143,19,Family,19.0
2025-12-12,IND,ESP,642,481,161,Business,26.7
2025-12-12,CHN,POL,638,596,42,Family,25.8
2025-12-13,NLD,ISR,710,608,102,Tourist,14.0
2025-12-13,CAN,SAU,289,270,19,Transit,13.4
2025-12-13,DEU,EGY,363,272,91,Business,23.8
2025-12-13,DEU,NLD,452,339,113,Business,21.5
2025-12-13,CHN,EGY,378,289,89,Tourist,24.7
2025-12-14,JPN,GRC,50,39,11,Transit,25.5
2025-12-14,GBR,JOR,727,598,129,Tourist,3.9
2025-12-14,DEU,JOR,684,656,28,Family,7.0
2025-12-14,CAN,GRC,799,599,200,Tourist,6.3
2025-12-14,GBR,GBR,72,65,7,Business,19.4
2025-12-14,FRA,ROU,534,452,82,Tourist,4.0
2025-12-14,CAN,UKR,101,80,21,Family,17.6
2025-12-15,CHN,ESP,640,506,134,Family,18.5
2025-12-15,AUS,ITA,484,439,45,Business,7.3
2025-12-15,NLD,GBR,678,618,60,Family,5.7
2025-12-15,CAN,TUR,56,45,11,Transit,19.5
2025-12-15,CHN,NLD,422,316,106,Family,3.5
2025-12-15,JPN,ROU,766,719,47,Business,19.3
2025-12-15,CAN,FRA,111,94,17,Business,3.4
2025-12-15,NLD,DEU,576,461,115,Transit,4.4
2025-12-15,IND,POL,59,54,5,Business,17.7
2025-12-15,IND,USA,769,674,95,Tourist,12.4
2025-12-15,NLD,CYP,146,142,4,Family,3.2
2025-12-15,CAN,LBN,564,491,73,Transit,25.8
2025-12-15,GBR,GRC,239,206,33,Transit,13.6
2025-12-16,NLD,SAU,734,675,59,Family,23.3
2025-12-16,CAN,DEU,495,481,14,Family,18.1
2025-12-16,GBR,ITA,167,158,9,Transit,18.3
2025-12-16,CHN,CYP,732,607,125,Business,7.6
2025-12-16,CHN,MDA,51,48,3,Tourist,7.9
2025-12-16,FRA,CYP,270,264,6,Business,12.6
2025-12-16,AUS,MDA,564,423,141,Transit,10.5
2025-12-17,FRA,NLD,541,484,57,Tourist,7.8
2025-12-17,CHN,UKR,794,652,142,Transit,18.1
2025-12-17,JPN,FRA,794,748,46,Transit,12.8
2025-12-17,NLD,TUR,793,678,115,Transit,19.4
2025-12-17,USA,ROU,578,517,61,Business,12.8
2025-12-17,AUS,FRA,112,84,28,Transit,10.7
2025-12-17,GBR,THA,193,156,37,Family,15.2
2025-12-17,DEU,UKR,139,131,8,Family,12.5
2025-12-17,JPN,POL,666,499,167,Transit,12.4
2025-12-17,CAN,ITA,765,573,192,Family,19.6
2025-12-17,CHN,ESP,494,370,124,Family,17.8
2025-12-18,GBR,NLD,734,719,15,Transit,13.7
2025-12-18,CAN,MDA,475,356,119,Transit,4.9
2025-12-18,AUS,ESP,109,92,17,Business,23.0
2025-12-18,CHN,ISR,656,532,124,Family,15.1
2025-12-19,GBR,ESP,151,131,20,Family,21.3
2025-12-19,AUS,THA,399,308,91,Family,5.9
