date,origin_country,destination_id,route,flights_count,seat_capacity,load_factor,avg_airfare,airline
2026-11-22,FRA,TUR,FRA-TUR,10,1560.0,0.6507,210.55,TK
2026-11-22,AUS,SAU,AUS-SAU,10,1750.0,0.7834,295.62,KL
2026-11-22,JPN,GBR,JPN-GBR,5,820.0,0.869,493.8,QR
2026-11-22,DEU,ARE,DEU-ARE,5,945.0,0.45,514.04,QR
2026-11-22,FRA,DEU,FRA-DEU,7,1351.0,0.6062,291.68,DL
2026-11-22,IND,TUR,IND-TUR,1,173.0,0.7761,416.7,AF
2026-11-22,AUS,ESP,AUS-ESP,7,1197.0,0.7302,472.24,DL
2026-11-22,AUS,GRC,AUS-GRC,9,1404.0,0.7541,511.53,QR
2026-11-23,FRA,GBR,FRA-GBR,7,1351.0,0.6039,400.71,AF
2026-11-23,DEU,NLD,DEU-NLD,9,1566.0,0.7277,143.0,AF
2026-11-23,DEU,DEU,DEU-DEU,9,1566.0,0.6978,466.14,EK
2026-11-23,FRA,MDA,FRA-MDA,6,1116.0,0.5575,201.04,EK
2026-11-23,CAN,ISR,CAN-ISR,3,447.0,0.8545,152.82,KL
2026-11-23,IND,RUS,IND-RUS,8,1576.0,0.7279,280.56,KL
2026-11-23,GBR,THA,GBR-THA,1,162.0,0.5737,511.41,EK
2026-11-23,NLD,JOR,NLD-JOR,2,316.0,0.8826,466.52,AF
2026-11-23,DEU,FRA,DEU-FRA,7,1064.0,0.8858,407.69,BA
2026-11-23,USA,ESP,USA-ESP,4,700.0,0.7362,558.35,TK
2026-11-23,USA,TUR,USA-TUR,2,314.0,0.5888,181.49,LH
2026-11-23,IND,ESP,IND-ESP,10,1740.0,0.7762,536.98,DL
2026-11-23,FRA,ESP,FRA-ESP,1,186.0,0.6511,155.89,BA
2026-11-23,USA,CYP,USA-CYP,8,1176.0,0.838,424.7,AA
2026-11-23,JPN,SAU,JPN-SAU,5,835.0,0.7899,204.98,QR
2026-11-23,AUS,UKR,AUS-UKR,2,292.0,0.6188,376.73,LH
2026-11-23,DEU,SAU,DEU-SAU,6,924.0,0.5988,378.32,QR
2026-11-23,FRA,PRT,FRA-PRT,4,784.0,0.45,474.93,LH
2026-11-23,DEU,ITA,DEU-ITA,3,582.0,0.6161,197.66,BA
2026-11-23,CHN,GRC,CHN-GRC,5,720.0,0.7706,233.43,TK
2026-11-23,NLD,TUR,NLD-TUR,8,1584.0,0.9132,248.72,UA
2026-11-23,NLD,FRA,NLD-FRA,2,388.0,0.45,315.36,LH
2026-11-23,GBR,MDA,GBR-MDA,4,788.0,0.7461,430.09,KL
2026-11-23,JPN,PRT,JPN-PRT,10,1460.0,0.458,298.63,KL
2026-11-23,CHN,GBR,CHN-GBR,4,708.0,0.7335,386.85,AA
2026-11-23,FRA,FRA,FRA-FRA,5,945.0,0.7144,432.71,UA
2026-11-23,FRA,MDA,FRA-MDA,5,770.0,0.496,230.72,LH
2026-11-24,FRA,ISR,FRA-ISR,10,1980.0,0.8095,337.11,QR
2026-11-24,GBR,FRA,GBR-FRA,11,2167.0,0.651,448.63,LH
2026-11-24,CHN,THA,CHN-THA,2,282.0,0.7074,432.16,EK
2026-11-24,NLD,NLD,NLD-NLD,8,1424.0,0.5489,219.8,DL
2026-11-24,USA,RUS,USA-RUS,4,760.0,0.6336,586.89,BA
2026-11-24,CHN,USA,CHN-USA,8,1336.0,0.7067,445.45,AF
2026-11-24,CHN,TUR,CHN-TUR,2,280.0,0.6314,337.24,LH
2026-11-24,FRA,ISR,FRA-ISR,1,149.0,0.9264,268.61,LH
2026-11-24,DEU,ARE,DEU-ARE,2,326.0,0.8134,544.33,EK
2026-11-25,FRA,LBN,FRA-LBN,6,1098.0,0.5074,286.71,EK
2026-11-25,DEU,ISR,DEU-ISR,10,1780.0,0.8487,468.32,AF
2026-11-25,USA,ESP,USA-ESP,7,1253.0,0.4987,428.65,AA
2026-11-25,CHN,ISR,CHN-ISR,9,1377.0,0.6852,354.93,BA
2026-11-25,GBR,THA,GBR-THA,11,1562.0,0.6436,449.62,BA
2026-11-25,CAN,GBR,CAN-GBR,9,1593.0,0.6739,196.39,UA
2026-11-25,DEU,ISR,DEU-ISR,6,870.0,0.4666,447.59,AA
2026-11-25,CAN,MDA,CAN-MDA,3,543.0,0.6371,501.33,EK
2026-11-25,JPN,MDA,JPN-MDA,4,580.0,0.6259,347.08,AF
2026-11-25,CAN,RUS,CAN-RUS,4,748.0,0.7933,435.48,LH
2026-11-25,GBR,ROU,GBR-ROU,11,1716.0,0.7101,324.6,AA
2026-11-25,DEU,UKR,DEU-UKR,6,930.0,0.5856,306.25,LH
2026-11-25,FRA,THA,FRA-THA,7,1050.0,0.4882,425.26,AF
2026-11-25,NLD,LBN,NLD-LBN,2,396.0,0.6645,520.72,AA
2026-11-25,GBR,ROU,GBR-ROU,3,582.0,0.6715,296.19,AA
2026-11-25,USA,TUR,USA-TUR,8,1432.0,0.5641,179.48,EK
2026-11-26,FRA,CYP,FRA-CYP,5,850.0,0.651,423.53,TK
2026-11-26,CHN,JOR,CHN-JOR,4,636.0,0.7139,363.76,EK
2026-11-26,JPN,THA,JPN-THA,11,1892.0,0.6299,545.49,AA
2026-11-26,DEU,DEU,DEU-DEU,9,1674.0,0.6652,379.63,EK
2026-11-26,CHN,ESP,CHN-ESP,11,2156.0,0.758,445.15,UA
2026-11-26,CAN,FRA,CAN-FRA,2,318.0,0.8794,523.27,LH
2026-11-26,AUS,NLD,AUS-NLD,6,1110.0,0.8163,581.16,KL
2026-11-26,IND,ESP,IND-ESP,9,1584.0,0.6583,512.14,QR
2026-11-26,USA,ROU,USA-ROU,2,398.0,0.6424,376.08,LH
2026-11-26,IND,GRC,IND-GRC,10,1920.0,0.8354,367.43,AA
2026-11-26,GBR,PRT,GBR-PRT,11,2046.0,0.8319,407.25,AF
2026-11-26,JPN,NLD,JPN-NLD,9,1674.0,0.45,323.05,AA
2026-11-26,USA,MDA,USA-MDA,4,688.0,0.9381,360.62,KL
2026-11-27,DEU,ITA,DEU-ITA,3,540.0,0.7745,217.72,QR
2026-11-27,GBR,RUS,GBR-RUS,2,362.0,0.6154,490.0,QR
2026-11-27,CHN,GRC,CHN-GRC,3,546.0,0.7085,255.03,UA
2026-11-27,JPN,EGY,JPN-EGY,10,1910.0,0.5308,411.91,LH
2026-11-27,GBR,ROU,GBR-ROU,3,522.0,0.7845,274.08,EK
2026-11-27,CAN,DEU,CAN-DEU,10,1720.0,0.6942,143.8,QR
2026-11-27,CAN,SAU,CAN-SAU,8,1216.0,0.6309,309.03,AA
2026-11-27,NLD,CYP,NLD-CYP,9,1719.0,0.45,334.39,LH
2026-11-27,AUS,ISR,AUS-ISR,5,875.0,0.6479,354.16,EK
2026-11-27,CHN,THA,CHN-THA,2,346.0,0.7026,364.74,UA
2026-11-27,IND,JOR,IND-JOR,7,1302.0,0.5668,227.02,UA
2026-11-27,JPN,THA,JPN-THA,11,1881.0,0.5688,482.56,AF
2026-11-27,DEU,TUR,DEU-TUR,8,1264.0,0.8802,452.3,UA
2026-11-27,JPN,MDA,JPN-MDA,2,346.0,0.5462,351.42,TK
2026-11-27,DEU,GBR,DEU-GBR,3,450.0,0.7716,151.69,AF
2026-11-27,JPN,GRC,JPN-GRC,1,143.0,0.6451,549.76,AA
2026-11-28,GBR,MDA,GBR-MDA,8,1576.0,0.8142,424.34,QR
2026-11-28,GBR,SAU,GBR-SAU,3,576.0,0.7926,322.11,TK
2026-11-28,JPN,ARE,JPN-ARE,5,985.0,0.4998,365.54,TK
2026-11-28,CHN,ISR,CHN-ISR,8,1120.0,0.4506,471.41,LH
2026-11-28,FRA,NLD,FRA-NLD,2,366.0,0.6909,486.2,QR
2026-11-28,GBR,CYP,GBR-CYP,2,356.0,0.45,149.07,AF
2026-11-28,CAN,GRC,CAN-GRC,5,870.0,0.7718,504.56,AA
2026-11-28,GBR,ROU,GBR-ROU,2,322.0,0.6222,269.79,BA
2026-11-28,FRA,ESP,FRA-ESP,7,1204.0,0.717,153.18,EK
2026-11-28,CHN,SAU,CHN-SAU,1,143.0,0.7373,301.26,BA
2026-11-28,IND,USA,IND-USA,11,1551.0,0.5297,475.28,KL
2026-11-28,NLD,LBN,NLD-LBN,4,616.0,0.8086,552.82,QR
2026-11-28,GBR,FRA,GBR-FRA,11,2189.0,0.45,422.84,QR
2026-11-28,FRA,ESP,FRA-ESP,2,362.0,0.45,181.29,AA
2026-11-28,IND,TUR,IND-TUR,2,358.0,0.5255,363.46,LH
2026-11-29,FRA,UKR,FRA-UKR,2,394.0,0.7856,184.98,AF
2026-11-29,IND,DEU,IND-DEU,5,755.0,0.8071,216.41,AF
2026-11-29,GBR,RUS,GBR-RUS,7,1330.0,0.6944,504.53,LH
2026-11-29,USA,ITA,USA-ITA,6,1122.0,0.8524,381.45,QR
2026-11-29,AUS,ESP,AUS-ESP,2,334.0,0.715,549.71,DL
2026-11-29,CHN,TUR,CHN-TUR,5,730.0,0.45,380.15,LH
2026-11-29,JPN,JOR,JPN-JOR,1,151.0,0.5318,199.75,QR
2026-11-29,JPN,GBR,JPN-GBR,3,432.0,0.7443,456.25,LH
2026-11-29,JPN,FRA,JPN-FRA,8,1544.0,0.6031,431.39,EK
2026-11-29,NLD,THA,NLD-THA,4,732.0,0.6236,356.14,QR
2026-11-30,IND,LBN,IND-LBN,4,732.0,0.6331,151.58,UA
2026-11-30,CAN,ROU,CAN-ROU,2,336.0,0.4849,458.11,EK
2026-11-30,NLD,JOR,NLD-JOR,10,1770.0,0.45,453.76,AA
2026-11-30,DEU,GRC,DEU-GRC,7,1267.0,0.5608,367.46,AA
2026-11-30,CHN,ITA,CHN-ITA,5,810.0,0.5783,538.4,BA
2026-11-30,FRA,CYP,FRA-CYP,5,775.0,0.7215,478.19,EK
2026-11-30,FRA,ARE,FRA-ARE,8,1168.0,0.6343,484.08,EK
2026-11-30,USA,EGY,USA-EGY,3,594.0,0.45,583.4,UA
2026-12-01,CHN,JOR,CHN-JOR,11,1617.0,0.8649,384.4,UA
2026-12-01,JPN,ESP,JPN-ESP,4,676.0,0.5876,168.72,LH
2026-12-01,JPN,GBR,JPN-GBR,5,930.0,0.8003,418.67,EK
2026-12-01,AUS,ITA,AUS-ITA,3,441.0,0.8028,492.81,LH
2026-12-01,FRA,DEU,FRA-DEU,9,1305.0,0.45,224.59,AA
2026-12-01,DEU,ISR,DEU-ISR,10,1440.0,0.7904,408.13,QR
2026-12-01,DEU,PRT,DEU-PRT,4,756.0,0.8243,179.96,BA
2026-12-01,AUS,ARE,AUS-ARE,10,1590.0,0.8043,555.43,LH
2026-12-01,JPN,ITA,JPN-ITA,4,644.0,0.7909,393.31,DL
2026-12-01,DEU,THA,DEU-THA,2,394.0,0.8132,520.72,TK
2026-12-01,DEU,SAU,DEU-SAU,1,149.0,0.8246,316.02,LH
2026-12-01,GBR,PRT,GBR-PRT,10,1650.0,0.45,373.38,AF
2026-12-01,CHN,ITA,CHN-ITA,11,2156.0,0.6723,580.1,BA
2026-12-01,DEU,TUR,DEU-TUR,4,688.0,0.8932,407.44,QR
2026-12-01,CAN,FRA,CAN-FRA,11,1837.0,0.4957,534.87,AF
2026-12-01,DEU,ARE,DEU-ARE,2,390.0,0.6393,424.13,AF
2026-12-01,CHN,JOR,CHN-JOR,3,501.0,0.7592,453.58,QR
2026-12-01,CAN,CYP,CAN-CYP,1,153.0,0.8194,468.75,LH
2026-12-01,FRA,MDA,FRA-MDA,10,1820.0,0.7298,218.15,LH
2026-12-02,FRA,NLD,FRA-NLD,11,1936.0,0.8577,440.99,LH
2026-12-02,JPN,ARE,JPN-ARE,7,1365.0,0.5569,424.07,UA
2026-12-02,JPN,ARE,JPN-ARE,7,1372.0,0.6948,401.67,EK
2026-12-02,CAN,ARE,CAN-ARE,2,310.0,0.5435,277.43,DL
2026-12-02,CAN,GBR,CAN-GBR,11,1969.0,0.7712,183.8,DL
2026-12-02,AUS,UKR,AUS-UKR,8,1448.0,0.4984,387.24,QR
2026-12-02,NLD,TUR,NLD-TUR,6,1014.0,0.45,277.39,AF
2026-12-02,CAN,GBR,CAN-GBR,3,594.0,0.7448,205.62,TK
2026-12-03,GBR,TUR,GBR-TUR,1,154.0,0.7508,215.45,KL
2026-12-03,CAN,NLD,CAN-NLD,10,1990.0,0.6247,319.26,LH
2026-12-03,CHN,MDA,CHN-MDA,5,985.0,0.45,235.45,EK
2026-12-03,USA,USA,USA-USA,9,1449.0,0.8919,212.81,EK
2026-12-03,CHN,GRC,CHN-GRC,7,1183.0,0.5201,302.82,AF
2026-12-03,NLD,FRA,NLD-FRA,1,149.0,0.5774,272.58,LH
2026-12-03,AUS,JOR,AUS-JOR,4,636.0,0.8699,317.34,AA
2026-12-03,NLD,NLD,NLD-NLD,4,564.0,0.801,268.53,UA
2026-12-03,CAN,UKR,CAN-UKR,9,1530.0,0.7511,244.14,BA
2026-12-03,NLD,RUS,NLD-RUS,2,302.0,0.8051,513.8,LH
2026-12-03,GBR,GRC,GBR-GRC,3,489.0,0.4785,492.6,QR
2026-12-04,CAN,PRT,CAN-PRT,6,1194.0,0.5319,177.47,QR
2026-12-04,AUS,GRC,AUS-GRC,4,652.0,0.45,550.83,EK
2026-12-04,JPN,TUR,JPN-TUR,9,1728.0,0.654,562.62,EK
2026-12-04,GBR,ARE,GBR-ARE,5,800.0,0.6869,386.81,TK
2026-12-04,NLD,FRA,NLD-FRA,1,169.0,0.7953,342.39,EK
2026-12-04,CAN,JOR,CAN-JOR,11,1804.0,0.7983,376.34,DL
2026-12-04,IND,THA,IND-THA,10,1940.0,0.6383,272.8,EK
2026-12-04,DEU,DEU,DEU-DEU,10,1850.0,0.6108,463.33,AA
2026-12-04,GBR,RUS,GBR-RUS,5,855.0,0.6538,534.72,BA
2026-12-04,GBR,ESP,GBR-ESP,3,540.0,0.7746,442.62,AA
2026-12-04,FRA,ROU,FRA-ROU,6,858.0,0.6165,368.9,UA
2026-12-04,NLD,FRA,NLD-FRA,10,1860.0,0.6872,278.15,UA
2026-12-04,FRA,LBN,FRA-LBN,2,322.0,0.45,289.48,TK
2026-12-04,CAN,NLD,CAN-NLD,5,760.0,0.7731,298.07,UA
2026-12-04,NLD,UKR,NLD-UKR,10,1840.0,0.465,294.39,EK
2026-12-04,IND,CYP,IND-CYP,4,776.0,0.4608,517.93,LH
2026-12-04,NLD,ITA,NLD-ITA,6,960.0,0.7006,292.74,EK
2026-12-04,NLD,NLD,NLD-NLD,1,151.0,0.45,228.75,LH
2026-12-04,JPN,UKR,JPN-UKR,9,1278.0,0.7501,158.8,KL
2026-12-04,IND,POL,IND-POL,8,1368.0,0.7147,210.96,KL
2026-12-04,IND,ARE,IND-ARE,2,368.0,0.7561,191.35,EK
2026-12-04,AUS,LBN,AUS-LBN,7,1036.0,0.6503,398.7,AF
2026-12-04,CAN,MDA,CAN-MDA,7,1204.0,0.5982,511.77,UA
2026-12-04,JPN,MDA,JPN-MDA,4,764.0,0.9208,308.13,EK
2026-12-05,IND,JOR,IND-JOR,3,513.0,0.5246,195.28,AA
2026-12-05,FRA,DEU,FRA-DEU,4,784.0,0.4767,275.15,BA
2026-12-05,GBR,THA,GBR-THA,6,1074.0,0.5851,499.41,LH
2026-12-05,AUS,NLD,AUS-NLD,10,1710.0,0.7734,588.54,UA
2026-12-05,NLD,FRA,NLD-FRA,7,1148.0,0.9419,314.31,BA
2026-12-05,DEU,ARE,DEU-ARE,9,1566.0,0.5862,465.75,DL
2026-12-05,FRA,PRT,FRA-PRT,4,752.0,0.8532,587.6,EK
2026-12-05,FRA,FRA,FRA-FRA,9,1791.0,0.7332,407.37,KL
2026-12-05,DEU,RUS,DEU-RUS,6,1110.0,0.6887,157.58,LH
2026-12-06,USA,NLD,USA-NLD,4,768.0,0.7234,455.76,AA
2026-12-06,NLD,ARE,NLD-ARE,3,441.0,0.7675,250.25,AF
2026-12-06,JPN,ESP,JPN-ESP,2,302.0,0.9129,194.14,DL
2026-12-06,DEU,MDA,DEU-MDA,10,1850.0,0.7827,512.2,EK
2026-12-06,CAN,ROU,CAN-ROU,7,1204.0,0.7809,481.05,AA
2026-12-06,CHN,PRT,CHN-PRT,6,1092.0,0.8607,473.77,KL
2026-12-06,CAN,UKR,CAN-UKR,1,197.0,0.7379,283.29,KL
2026-12-06,USA,FRA,USA-FRA,2,308.0,0.7689,267.15,AA
2026-12-06,FRA,JOR,FRA-JOR,6,1182.0,0.8659,439.08,EK
2026-12-06,JPN,GRC,JPN-GRC,2,372.0,0.5551,540.42,DL
2026-12-06,AUS,MDA,AUS-MDA,10,1600.0,0.7072,253.02,KL
2026-12-06,JPN,ESP,JPN-ESP,8,1408.0,0.7762,161.6,LH
2026-12-06,JPN,RUS,JPN-RUS,5,805.0,0.7677,197.37,AF
2026-12-06,AUS,UKR,AUS-UKR,5,960.0,0.6813,355.48,AA
2026-12-06,DEU,ESP,DEU-ESP,5,935.0,0.9074,186.68,AF
2026-12-06,GBR,RUS,GBR-RUS,2,398.0,0.45,462.69,AF
2026-12-06,IND,ROU,IND-ROU,6,1080.0,0.6814,183.47,DL
2026-12-06,AUS,UKR,AUS-UKR,2,286.0,0.5692,358.23,EK
2026-12-06,JPN,JOR,JPN-JOR,2,366.0,0.9451,181.47,AF
2026-12-06,GBR,CYP,GBR-CYP,6,1038.0,0.6613,195.96,EK
2026-12-06,DEU,ESP,DEU-ESP,2,318.0,0.5305,199.53,KL
2026-12-06,DEU,GRC,DEU-GRC,10,1780.0,0.8419,327.1,EK
2026-12-07,GBR,GBR,GBR-GBR,11,1694.0,0.4549,501.92,QR
2026-12-07,AUS,JOR,AUS-JOR,3,465.0,0.45,323.91,BA
2026-12-07,JPN,FRA,JPN-FRA,9,1629.0,0.874,464.68,AF
2026-12-07,JPN,ESP,JPN-ESP,1,145.0,0.7703,168.27,UA
2026-12-07,USA,JOR,USA-JOR,5,920.0,0.7692,324.62,DL
2026-12-07,GBR,POL,GBR-POL,10,1420.0,0.8167,191.18,LH
2026-12-07,AUS,DEU,AUS-DEU,6,1164.0,0.7104,343.43,UA
2026-12-07,FRA,TUR,FRA-TUR,7,1148.0,0.6138,249.79,UA
2026-12-07,FRA,ARE,FRA-ARE,11,1980.0,0.6758,571.79,QR
2026-12-07,GBR,ROU,GBR-ROU,10,1910.0,0.8882,283.45,BA
2026-12-07,IND,PRT,IND-PRT,1,197.0,0.7131,330.78,TK
2026-12-07,FRA,GBR,FRA-GBR,11,1617.0,0.6293,510.62,EK
2026-12-07,JPN,USA,JPN-USA,3,492.0,0.8306,458.46,EK
2026-12-08,FRA,CYP,FRA-CYP,3,504.0,0.8326,410.59,AF
2026-12-08,NLD,ITA,NLD-ITA,8,1136.0,0.6841,269.29,DL
2026-12-08,NLD,ROU,NLD-ROU,7,1099.0,0.45,472.64,DL
2026-12-08,CHN,POL,CHN-POL,2,360.0,0.7153,450.64,KL
2026-12-08,IND,UKR,IND-UKR,4,704.0,0.8331,297.95,AA
2026-12-08,IND,GRC,IND-GRC,9,1719.0,0.45,308.28,QR
2026-12-08,IND,MDA,IND-MDA,4,608.0,0.8069,208.12,AA
2026-12-08,USA,ISR,USA-ISR,8,1584.0,0.7215,337.05,TK
2026-12-08,GBR,EGY,GBR-EGY,3,459.0,0.8958,325.18,DL
2026-12-08,FRA,UKR,FRA-UKR,4,612.0,0.5871,172.03,LH
2026-12-08,CHN,TUR,CHN-TUR,11,1837.0,0.7313,387.22,KL
2026-12-08,DEU,USA,DEU-USA,9,1449.0,0.9446,267.41,EK
2026-12-08,DEU,LBN,DEU-LBN,5,900.0,0.45,417.18,EK
2026-12-08,NLD,USA,NLD-USA,11,1694.0,0.45,258.56,KL
2026-12-08,USA,GBR,USA-GBR,1,152.0,0.8568,590.56,KL
2026-12-08,NLD,POL,NLD-POL,5,880.0,0.5795,163.59,KL
2026-12-08,IND,LBN,IND-LBN,10,1480.0,0.6954,176.96,UA
2026-12-08,USA,ARE,USA-ARE,11,1969.0,0.8451,547.2,BA
2026-12-08,GBR,TUR,GBR-TUR,6,936.0,0.45,258.66,BA
2026-12-08,FRA,UKR,FRA-UKR,5,750.0,0.6972,168.32,BA
2026-12-08,IND,UKR,IND-UKR,7,1071.0,0.7892,317.08,AF
2026-12-08,IND,NLD,IND-NLD,2,304.0,0.6641,411.71,UA
2026-12-08,AUS,ARE,AUS-ARE,1,158.0,0.7583,518.03,QR
2026-12-09,CAN,NLD,CAN-NLD,9,1665.0,0.7896,272.77,LH
2026-12-09,NLD,THA,NLD-THA,2,370.0,0.7951,419.1,AF
2026-12-09,FRA,ISR,FRA-ISR,1,140.0,0.6466,264.54,KL
2026-12-09,FRA,ESP,FRA-ESP,5,970.0,0.6981,180.2,EK
2026-12-09,GBR,EGY,GBR-EGY,9,1404.0,0.613,333.47,TK
2026-12-09,USA,POL,USA-POL,6,1014.0,0.7397,593.17,AF
2026-12-09,CAN,MDA,CAN-MDA,6,1176.0,0.7089,530.86,LH
2026-12-09,IND,POL,IND-POL,6,1134.0,0.7925,219.48,TK
2026-12-09,GBR,ISR,GBR-ISR,4,668.0,0.5046,231.18,AA
2026-12-09,AUS,CYP,AUS-CYP,4,788.0,0.45,542.01,QR
2026-12-09,IND,CYP,IND-CYP,2,356.0,0.7164,469.13,LH
2026-12-09,JPN,UKR,JPN-UKR,7,987.0,0.6893,190.84,AF
2026-12-09,DEU,ISR,DEU-ISR,5,840.0,0.8442,458.36,KL
2026-12-09,USA,LBN,USA-LBN,9,1386.0,0.5023,298.28,EK
2026-12-09,CAN,UKR,CAN-UKR,3,447.0,0.5246,255.45,EK
2026-12-09,AUS,RUS,AUS-RUS,6,1170.0,0.5321,308.32,AF
2026-12-09,NLD,TUR,NLD-TUR,7,1267.0,0.844,286.99,AF
2026-12-09,DEU,PRT,DEU-PRT,6,990.0,0.665,191.79,LH
2026-12-09,IND,ITA,IND-ITA,6,966.0,0.5907,643.33,TK
2026-12-09,JPN,USA,JPN-USA,5,820.0,0.6887,461.76,DL
2026-12-09,GBR,ITA,GBR-ITA,9,1449.0,0.8043,181.93,UA
2026-12-09,CHN,ESP,CHN-ESP,1,152.0,0.5674,361.21,LH
2026-12-09,GBR,ARE,GBR-ARE,1,154.0,0.7614,366.5,AF
2026-12-10,CHN,ROU,CHN-ROU,4,600.0,0.7668,550.55,EK
2026-12-10,IND,POL,IND-POL,8,1328.0,0.7301,250.83,LH
2026-12-10,FRA,JOR,FRA-JOR,11,2189.0,0.5704,479.72,DL
2026-12-10,CHN,GBR,CHN-GBR,4,700.0,0.6902,451.15,BA
2026-12-10,USA,JOR,USA-JOR,5,845.0,0.4527,265.16,QR
2026-12-10,FRA,EGY,FRA-EGY,3,570.0,0.7918,516.24,TK
2026-12-10,JPN,PRT,JPN-PRT,11,1892.0,0.6311,256.34,AF
2026-12-10,GBR,TUR,GBR-TUR,4,644.0,0.6068,227.58,DL
2026-12-10,IND,USA,IND-USA,9,1593.0,0.8719,442.62,TK
2026-12-10,GBR,LBN,GBR-LBN,1,146.0,0.8395,466.89,LH
2026-12-10,AUS,ARE,AUS-ARE,3,573.0,0.5366,547.03,BA
2026-12-10,USA,ESP,USA-ESP,10,1860.0,0.7479,518.86,UA
2026-12-10,CAN,GRC,CAN-GRC,10,1650.0,0.8298,422.97,LH
2026-12-10,CHN,ESP,CHN-ESP,7,1036.0,0.7461,362.0,AA
2026-12-10,IND,TUR,IND-TUR,4,596.0,0.7072,477.35,EK
2026-12-10,FRA,ITA,FRA-ITA,5,890.0,0.6242,386.77,KL
2026-12-10,GBR,THA,GBR-THA,6,846.0,0.5941,482.43,KL
2026-12-10,JPN,LBN,JPN-LBN,2,348.0,0.5632,468.24,DL
2026-12-10,CHN,CYP,CHN-CYP,1,163.0,0.8491,329.79,TK
2026-12-10,FRA,THA,FRA-THA,5,995.0,0.4626,367.99,AF
2026-12-11,DEU,THA,DEU-THA,2,372.0,0.821,488.84,DL
2026-12-11,FRA,THA,FRA-THA,3,540.0,0.8981,394.27,KL
2026-12-11,NLD,ARE,NLD-ARE,8,1440.0,0.7915,292.1,UA
2026-12-11,IND,THA,IND-THA,4,744.0,0.7737,340.22,LH
2026-12-11,IND,ROU,IND-ROU,9,1782.0,0.8575,178.55,EK
2026-12-11,CAN,PRT,CAN-PRT,4,716.0,0.6665,163.74,DL
2026-12-11,AUS,JOR,AUS-JOR,10,1990.0,0.45,348.78,EK
2026-12-11,IND,RUS,IND-RUS,3,585.0,0.9317,296.09,KL
2026-12-11,DEU,ARE,DEU-ARE,11,2046.0,0.7532,468.78,BA
2026-12-11,CHN,EGY,CHN-EGY,1,153.0,0.7591,450.32,QR
2026-12-11,USA,FRA,USA-FRA,4,700.0,0.5469,251.8,DL
2026-12-11,USA,ISR,USA-ISR,4,668.0,0.7308,342.89,AF
2026-12-11,IND,ROU,IND-ROU,11,1760.0,0.7234,172.44,QR
2026-12-11,DEU,ARE,DEU-ARE,3,585.0,0.5583,521.44,EK
2026-12-11,FRA,EGY,FRA-EGY,1,160.0,0.6677,521.5,KL
2026-12-11,GBR,THA,GBR-THA,10,1870.0,0.5578,528.34,EK
2026-12-11,NLD,ISR,NLD-ISR,3,522.0,0.7742,249.71,EK
2026-12-11,AUS,THA,AUS-THA,9,1773.0,0.7551,480.99,AA
2026-12-11,CAN,ITA,CAN-ITA,1,174.0,0.9075,187.96,UA
2026-12-11,IND,JOR,IND-JOR,10,1400.0,0.45,229.45,DL
2026-12-11,GBR,GRC,GBR-GRC,8,1216.0,0.585,572.86,TK
2026-12-11,NLD,CYP,NLD-CYP,3,570.0,0.7801,332.11,DL
2026-12-11,AUS,RUS,AUS-RUS,5,865.0,0.6733,302.61,AF
2026-12-11,DEU,SAU,DEU-SAU,5,935.0,0.5671,323.83,DL
2026-12-12,NLD,SAU,NLD-SAU,8,1488.0,0.45,332.55,KL
2026-12-12,AUS,SAU,AUS-SAU,7,1351.0,0.5874,293.15,TK
2026-12-12,CAN,NLD,CAN-NLD,1,150.0,0.699,260.04,KL
2026-12-12,NLD,THA,NLD-THA,2,318.0,0.7532,397.0,TK
2026-12-12,CHN,TUR,CHN-TUR,11,1617.0,0.7655,346.78,KL
2026-12-12,IND,ISR,IND-ISR,9,1296.0,0.729,555.3,QR
2026-12-12,AUS,DEU,AUS-DEU,1,140.0,0.7708,303.4,EK
2026-12-12,CHN,JOR,CHN-JOR,10,1440.0,0.787,376.01,BA
2026-12-12,NLD,MDA,NLD-MDA,11,1562.0,0.7844,223.29,LH
2026-12-12,GBR,GRC,GBR-GRC,8,1560.0,0.6659,568.23,LH
2026-12-12,JPN,POL,JPN-POL,10,1410.0,0.45,396.08,EK
2026-12-12,DEU,PRT,DEU-PRT,5,955.0,0.6854,195.65,TK
2026-12-12,CAN,THA,CAN-THA,9,1386.0,0.5897,485.58,AA
2026-12-12,GBR,THA,GBR-THA,6,978.0,0.5394,486.61,DL
2026-12-12,IND,SAU,IND-SAU,8,1352.0,0.721,204.83,EK
2026-12-12,AUS,GBR,AUS-GBR,2,282.0,0.7404,326.56,KL
2026-12-12,NLD,LBN,NLD-LBN,8,1136.0,0.6949,533.03,TK
2026-12-12,GBR,USA,GBR-USA,1,140.0,0.6548,202.27,EK
2026-12-12,JPN,POL,JPN-POL,10,1720.0,0.7427,433.99,AA
2026-12-12,GBR,POL,GBR-POL,9,1791.0,0.6857,208.28,AA
2026-12-12,FRA,FRA,FRA-FRA,9,1755.0,0.45,481.38,DL
2026-12-12,IND,FRA,IND-FRA,4,732.0,0.45,313.22,KL
2026-12-12,GBR,FRA,GBR-FRA,9,1422.0,0.8839,473.21,UA
2026-12-13,AUS,PRT,AUS-PRT,10,1890.0,0.5391,502.11,UA
